time,open,high,low,close
1679349600,22.495,22.646,22.143,22.357
1679436000,22.358,23.065,22.2815,22.97
1679522400,22.939,23.2179,22.768,23.062
1679608800,23.064,23.521,22.9698,23.2202
1679868000,23.2202,23.267,22.856,23.046
1679954400,23.048,23.372,22.8342,23.3
1680040800,23.285,23.4122,23.0538,23.331
1680127200,23.292,23.925,23.2442,23.895
1680213600,23.895,24.156,23.701,24.096
1680472800,24.0962,24.19,23.5768,23.95
1680559200,23.96,25.016,23.835,25.01
1680645600,24.97,25.133,24.65,24.932
1680732000,24.898,25.005,24.572,24.97
1681077600,24.9592,25.07,24.729,24.85
1681164000,24.87,25.132,24.8442,25.07
1681250400,25.015,25.666,25.015,25.479
1681336800,25.449,25.966,25.398,25.818
1681423200,25.818,26.082,25.159,25.317
1681682400,25.3482,25.6022,24.815,25.05
1681768800,24.999,25.315,24.937,25.179
1681855200,25.157,25.367,24.651,25.25
1681941600,25.268,25.489,25.0598,25.25
1682028000,25.253,25.378,24.907,25.083
1682287200,25.083,25.231,24.796,25.14
1682373600,25.136,25.3582,24.497,24.9998
1682460000,24.98,25.225,24.734,24.88
1682546400,24.88,25.132,24.517,24.897
1682632800,24.898,25.064,24.736,25.035
1682892000,25.034,25.907,24.893,24.978
1682978400,24.979,25.48,24.584,25.3538
1683064800,25.3547,25.608,25.097,25.5962
1683151200,25.593,26.06,25.445,25.999
1683237600,26.019,26.1292,25.173,25.641
1683496800,25.653,25.7332,25.5138,25.5267
1683583200,25.534,25.6692,25.3318,25.585
1683669600,25.585,25.916,25.231,25.38
1683756000,25.316,25.471,24.1418,24.16
1683842400,24.169,24.208,23.7438,23.9622
1684101600,23.9,24.207,23.885,24.047
1684188000,24.07,24.1,23.641,23.711
1684274400,23.726,23.8758,23.546,23.73
1684360800,23.736,23.7802,23.333,23.475
1684447200,23.475,24.0102,23.404,23.845
1684706400,23.8442,23.9162,23.6128,23.64
1684792800,23.603,23.6484,23.113,23.447
1684879200,23.444,23.528,23.0332,23.052
1684965600,23.0607,23.142,22.7047,22.72
1685052000,22.716,23.3332,22.687,23.3072
1685311200,23.143,23.335,22.9338,23.171
1685484000,23.171,23.612,23.106,23.479
1685570400,23.507,23.92,23.285,23.87
1685656800,23.842,24.015,23.589,23.6122
1685916000,23.6122,23.684,23.257,23.53
1686002400,23.541,23.7702,23.3448,23.582
1686088800,23.587,24.0518,23.401,23.401
1686175200,23.414,24.353,23.414,24.25
1686261600,24.261,24.521,24.201,24.268
1686520800,24.2752,24.303,23.887,24.044
1686607200,24.046,24.399,23.6018,23.622
1686693600,23.638,24.074,23.638,23.907
1686780000,23.907,23.9282,23.228,23.827
1686866400,23.877,24.205,23.843,24.1812
1687125600,23.945,24.0212,23.062,23.133
1687298400,23.1298,23.1692,22.5024,22.64
1687384800,22.627,22.7256,22.185,22.231
1687471200,22.243,22.681,22.1168,22.412
1687730400,22.41,22.8866,22.41,22.76
1687816800,22.7738,23.091,22.7598,22.832
1687903200,22.832,22.9558,22.568,22.697
1687989600,22.697,22.8735,22.284,22.5547
1688076000,22.553,22.8392,22.3525,22.745
1688335200,22.7632,23.071,22.712,22.87
1688421600,22.9227,23.3035,22.7758,23.112
1688594400,23.112,23.2478,22.531,22.74
1688680800,22.686,23.146,22.623,23.05
1688940000,23.0812,23.174,22.754,23.123
1689026400,23.09,23.3862,23.0238,23.114
1689112800,23.114,24.148,23.114,24.089
1689199200,24.089,24.876,24.089,24.785
1689285600,24.841,25.018,24.69,24.92
1689544800,24.9352,24.9372,24.611,24.807
1689631200,24.825,25.171,24.774,25.054
1689717600,25.036,25.233,24.949,25.11
1689804000,25.102,25.2622,24.7188,24.726
1689890400,24.7347,24.915,24.57,24.57
1690149600,24.6012,24.72,24.27,24.3298
1690236000,24.321,24.719,24.3008,24.686
1690322400,24.683,25.031,24.524,24.905
1690408800,24.91,25.1442,24.048,24.106
1690495200,24.114,24.4032,24.114,24.335
1690754400,24.3372,24.8352,24.204,24.739
1690840800,24.738,24.7562,24.136,24.3126
1690927200,24.3076,24.4852,23.649,23.7058
1691013600,23.706,23.837,23.4094,23.55
1691100000,23.521,23.789,23.232,23.6282
1691359200,23.6282,23.6782,23.0758,23.088
1691445600,23.086,23.1832,22.671,22.76
