time,open,high,low,close
1674138600,3911.84,3922.94,3885.54,3898.86
1674225000,3909.04,3972.96,3897.86,3972.6
1674484200,3978.14,4039.31,3971.64,4019.82
1674570600,4001.74,4023.92,3989.79,4016.94
1674657000,3982.71,4019.55,3949.06,4016.21
1674743400,4036.08,4061.57,4013.29,4060.42
1674829800,4053.72,4094.21,4048.7,4070.57
1675089000,4049.27,4063.85,4015.55,4017.76
1675175400,4020.85,4077.16,4020.44,4076.59
1675261800,4070.07,4148.95,4037.2,4119.2
1675348200,4158.68,4195.44,4141.88,4179.75
1675434600,4136.69,4182.36,4123.36,4136.49
1675693800,4119.57,4124.63,4093.38,4111.07
1675780200,4105.35,4176.54,4088.39,4163.99
1675866600,4153.47,4156.85,4111.67,4117.85
1675953000,4144.25,4156.23,4069.67,4081.51
1676039400,4068.92,4094.36,4060.79,4090.45
1676298600,4096.62,4138.9,4092.67,4137.3
1676385000,4126.7,4159.77,4095.01,4136.14
1676471400,4119.5,4148.11,4103.98,4147.61
1676557800,4114.75,4136.54,4089.49,4090.42
1676644200,4077.39,4081.51,4047.95,4079.1
1676989800,4052.35,4052.35,3995.19,3997.35
1677076200,4001.83,4017.37,3976.9,3991.06
1677162600,4018.6,4028.3,3969.19,4012.33
1677249000,3973.24,3978.25,3943.08,3970.05
1677508200,3992.36,4018.05,3973.55,3982.23
1677594600,3977.19,3997.5,3968.98,3970.16
1677681000,3963.34,3971.73,3939.05,3951.4
1677767400,3938.68,3990.84,3928.16,3981.34
1677853800,3998.02,4048.29,3995.17,4045.65
1678113000,4055.15,4078.49,4044.61,4048.43
1678199400,4048.26,4050,3980.31,3986.36
1678285800,3987.55,4000.41,3969.76,3992
1678372200,3998.66,4017.81,3908.7,3918.33
1678458600,3912.77,3934.05,3846.32,3861.6
1678714200,3835.12,3905.05,3808.86,3855.77
1678800600,3894.01,3937.29,3873.63,3919.3
1678887000,3876.74,3894.26,3838.24,3891.92
1678973400,3878.93,3964.46,3864.11,3960.29
1679059800,3958.69,3958.91,3901.27,3916.65
1679319000,3917.47,3956.62,3916.89,3951.56
1679405400,3975.89,4009.08,3971.19,4002.86
1679491800,4002.04,4039.49,3936.17,3936.98
1679578200,3959.21,4007.66,3919.05,3948.71
1679664600,3939.21,3972.74,3909.16,3970.98
1679923800,3982.93,4003.83,3970.49,3977.54
1680010200,3974.13,3979.2,3951.53,3971.28
1680096600,3999.53,4030.59,3999.53,4027.8
1680183000,4046.74,4057.85,4032.1,4050.82
1680269400,4056.18,4110.75,4056.18,4109.32
1680528600,4102.2,4127.66,4098.79,4124.5
1680615000,4128.03,4133.13,4086.87,4100.61
1680701400,4094.5,4099.69,4072.56,4090.37
1680787800,4081.15,4107.32,4069.84,4105.03
1681133400,4085.2,4109.5,4072.55,4109.12
1681219800,4110.29,4124.26,4102.61,4108.95
1681306200,4121.72,4134.37,4086.94,4091.96
1681392600,4100.04,4150.26,4099.4,4146.21
1681479000,4140.11,4163.19,4113.2,4137.63
1681738200,4137.17,4151.72,4123.18,4151.31
1681824600,4164.26,4169.48,4140.36,4154.86
1681911000,4139.33,4162.57,4134.49,4154.51
1681997400,4130.48,4148.57,4114.57,4129.8
1682083800,4132.14,4138.02,4113.86,4133.51
1682343000,4132.07,4142.41,4117.77,4137.03
1682429400,4126.43,4126.43,4071.38,4071.62
1682515800,4087.78,4089.67,4049.35,4056
1682602200,4075.29,4138.24,4075.29,4135.34
1682688600,4129.3,4170.06,4127.17,4169.49
1682947800,4166.79,4186.92,4164.12,4167.88
1683034200,4164.1,4164.1,4089.72,4119.57
1683120600,4122.25,4148.3,4088.86,4090.74
1683207000,4082.55,4082.61,4048.28,4061.23
1683293400,4084.73,4147.02,4084.73,4136.26
1683552600,4136.98,4142.3,4123.81,4138.13
1683639000,4124.25,4130.35,4116.65,4119.18
1683725400,4143.74,4154.28,4098.92,4137.63
1683811800,4132.24,4132.8,4109.29,4130.63
1683898200,4138.54,4143.74,4099.12,4124.07
1684157400,4126.65,4141.25,4110.27,4136.27
1684243800,4127.95,4135.54,4109.86,4109.89
1684330200,4122.85,4164.67,4113.62,4158.78
1684416600,4157.68,4202.2,4153.5,4198.06
1684503000,4204.15,4212.91,4180.2,4191.99
1684762200,4190.78,4209.22,4179.68,4192.62
1684848600,4176.8,4185.68,4142.54,4145.57
1684935000,4132.96,4132.96,4103.98,4115.23
1685021400,4155.71,4165.74,4129.73,4151.27
1685107800,4156.16,4212.87,4156.16,4205.44
1685453400,4226.71,4231.1,4192.18,4205.53
1685539800,4190.74,4195.44,4166.15,4179.84
1685626200,4183.03,4232.43,4171.64,4221.01
1685712600,4241.01,4290.67,4241.01,4282.38
1685971800,4282.99,4299.28,4266.82,4273.78
1686058200,4271.34,4288.33,4263.09,4283.86
1686144600,4285.47,4299.19,4263.96,4267.51
1686231000,4268.69,4298.01,4261.07,4293.92
1686317400,4304.88,4322.62,4291.7,4298.87
1686576600,4308.32,4340.13,4304.37,4338.92
1686663000,4352.61,4375.37,4349.31,4369.02
1686749400,4366.29,4391.82,4337.85,4372.58
1686835800,4365.33,4439.2,4362.6,4425.85
1686922200,4440.95,4448.47,4407.44,4409.6
1687267800,4396.11,4400.15,4367.19,4388.72
1687354200,4380.01,4386.22,4360.14,4365.68
1687440600,4355.4,4382.25,4351.82,4381.9
1687527000,4354.17,4366.55,4341.34,4348.32
1687786200,4344.84,4362.06,4328.08,4328.81
1687872600,4337.36,4384.42,4335,4378.4
1687959000,4367.48,4390.35,4360.22,4376.85
1688045400,4374.94,4398.39,4371.97,4396.45
1688131800,4422.44,4458.48,4422.44,4450.37
1688391000,4450.48,4456.46,4442.29,4455.58
1688563800,4442.04,4454.06,4436.61,4446.81
1688650200,4422.62,4422.62,4385.05,4411.6
1688736600,4404.54,4440.39,4397.4,4398.96
1688995800,4394.23,4412.6,4389.92,4409.54
1689082200,4415.55,4443.64,4408.46,4439.25
1689168600,4467.69,4488.34,4463.23,4472.15
1689255000,4491.5,4517.38,4489.36,4510.05
1689341400,4514.61,4527.76,4499.56,4505.41
1689600600,4508.86,4532.85,4504.9,4522.78
1689687000,4521.78,4562.3,4514.59,4554.97
1689773400,4563.87,4578.43,4557.48,4565.71
1689859800,4554.38,4564.74,4527.56,4534.86
1689946200,4550.16,4555,4535.79,4536.35
1690205400,4543.39,4563.41,4541.29,4554.65
1690291800,4555.19,4580.62,4552.42,4567.45
1690378200,4558.96,4582.47,4547.58,4566.74
1690464600,4598.26,4607.07,4528.56,4537.4
1690551000,4565.75,4590.16,4564.01,4582.24
1690810200,4584.82,4594.22,4573.14,4588.97
1690896600,4578.83,4584.62,4567.53,4576.72
1690983000,4550.93,4550.93,4505.75,4513.4
